"","MState","MAge","Myear","MPlace","Enc_1995","Enc_1996","Enc_1997","Enc_1998","Enc_1999","Enc_2000","Enc_2001","Enc_2002","Enc_2003","Enc_2004","Enc_2005","Enc_2006","Enc_2007","Enc_2008","Enc_2009","Enc_2010","Enc_2011","Enc_2012","Enc_2013","Enc_2014","Enc_2015","Enc_2016","Enc_2017","Ch","Ad","uin"
"2608","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  453"
"2609","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  455"
"2610","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  456"
"2611","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  457"
"2612","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  461"
"2613","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  465"
"2614","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  468"
"2615","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  470"
"2616","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  476"
"2617","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  477"
"2618","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  482"
"2619","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  484"
"2620","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  485"
"2621","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ACT  495"
"2622","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ADC  500"
"2623","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64",0,1,"ADC  501"
"2624","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","65",0,1,"ACT  466"
"2625","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","63",0,1,"ACT  445"
"2626","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","63",0,1,"ACT  462"
"2627","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","63",0,1,"ACT  463"
"2628","Aa","2+",2016,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","42",0,1,"ACT  492"
"2629",NA,"2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0",0,54,NA
"2630","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  634"
"2631","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  635"
"2632","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  638"
"2633","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  640"
"2634","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  644"
"2635","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  646"
"2636","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  651"
"2637","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  652"
"2638","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  655"
"2639","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  663"
"2640","Aa","2+",2016,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18",0,1,"ADC  675"
"2641",NA,"2+",2016,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0",0,10,NA
"2642","Aa","2+",2016,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30",0,1,"ADC  690"
"2643","Aa","2+",2016,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","81",0,1,"ADC  691"
"2644",NA,"2+",2016,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0",0,26,NA
"2645","Aa","2+",2016,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","64",0,1,"ADC  505"
"2646","Aa","2+",2016,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","81",0,1,"ADC  504"
"2647",NA,"2+",2016,"Skvimparskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0",0,2,NA
"2648","Aa","2+",2016,"Skvimparskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","24",0,1,"ADC  697"
"2649",NA,"2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0",0,65,NA
"2650","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","64",0,1,"ADC  556"
"2651","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","64",0,1,"ADC  562"
"2652","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","64",0,1,"ADC  570"
"2653","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","64",0,1,"ADC  599"
"2654","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","64",0,1,"ADC  603"
"2655","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","48",0,1,"ADC  579"
"2656","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","48",0,1,"ADC  581"
"2657","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","48",0,1,"ADC  586"
"2658","Aa","2+",2016,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","48",0,1,"ADC  589"
"2659",NA,"2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0",0,48,NA
"2660","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","64",0,1,"ACT  366"
"2661","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","81",0,1,"ACT  388"
"2662","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  363"
"2663","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  377"
"2664","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  378"
"2665","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  383"
"2666","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  402"
"2667","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  409"
"2668","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  417"
"2669","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  420"
"2670","Aa","2+",2016,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","36",0,1,"ACT  421"
"2671",NA,"2+",2016,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0",0,7,NA
"2672","Aa","2+",2016,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12",0,1,"ADC  612"
"2673","Aa","2+",2016,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12",0,1,"ADC  613"
"2674","Aa","2+",2016,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12",0,1,"ADC  614"
"2675","Aa","2+",2016,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12",0,1,"ADC  618"
"2676",NA,"2+",2016,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0",0,18,NA
"2677","Aa","2+",2016,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","64",0,1,"ACT  422"
"2678","Aa","2+",2016,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","64",0,1,"ACT  432"
"2679",NA,"2+",2017,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5",0,8,NA
"2680",NA,"2+",2017,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62",0,51,NA
"2681",NA,"2+",2017,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17",0,61,NA
"2682",NA,"2+",2017,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29",0,9,NA
"2683",NA,"2+",2017,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80",0,8,NA
"2684",NA,"2+",2017,"Skvimparskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23",0,13,NA
"2685",NA,"2+",2017,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47",0,14,NA
"2686",NA,"2+",2017,"Storskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35",0,53,NA
"2687",NA,"2+",2017,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11",0,3,NA
"2688",NA,"2+",2017,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41",0,21,NA
"2689","Aa","3+",2013,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","6",0,1,"ABX  705"
"2690","Aa","3+",2013,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","6","0","0",0,1,"ABX  700"
"2691","Aa","3+",2013,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","6","0","6",0,1,"ABX  701"
"2692","Aa","3+",2013,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","6","0","6",0,1,"ABX  702"
"2693","Aa","3+",2013,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","6","0","0",0,1,"ABX  703"
"2694","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","64",0,1,"ABX  950"
"2695","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","64","0",0,1,"ABX  936"
"2696","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","63","63",0,1,"ABX  935"
"2697","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","18","18",0,1,"ABX  943"
"2698","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","64","65","65",0,1,"ABX  942"
"2699","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","64","64","0",0,1,"ABX  944"
"2700","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","64","64","64",0,1,"ABX  948"
"2701","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","64","64","64",0,1,"ABX  949"
"2702","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","64","63","0",0,1,"ABX  941"
"2703","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","36","0","0",0,1,"ABX  940"
"2704","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","65","64","0","0",0,1,"ABX  946"
"2705","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64","0","64","0",0,1,"ABX  938"
"2706","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","64","0","63","63",0,1,"ABX  945"
"2707","Aa","3+",2013,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","63","0","65","64",0,1,"ABX  947"
"2708","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","64",0,1,"ABX  762"
"2709","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","18",0,1,"ABX  756"
"2710","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0",0,1,"ABX  738"
"2711","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0",0,1,"ABX  773"
"2712","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0",0,1,"ABX  777"
"2713","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","18",0,1,"ABX  726"
"2714","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","18",0,1,"ABX  769"
"2715","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  731"
"2716","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  740"
"2717","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  747"
"2718","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  760"
"2719","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  764"
"2720","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  771"
"2721","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  774"
"2722","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  776"
"2723","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0",0,1,"ABX  779"
"2724","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","18",0,1,"ABX  770"
"2725","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","0",0,1,"ABX  765"
"2726","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","0",0,1,"ABX  778"
"2727","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","18",0,1,"ABX  723"
"2728","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","18",0,1,"ABX  739"
"2729","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","18",0,1,"ABX  780"
"2730","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","81","0","0",0,1,"ABX  733"
"2731","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0",0,1,"ABX  734"
"2732","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0",0,1,"ABX  737"
"2733","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0",0,1,"ABX  744"
"2734","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0",0,1,"ABX  750"
"2735","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0",0,1,"ABX  752"
"2736","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0",0,1,"ABX  767"
"2737","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0",0,1,"ABX  772"
"2738","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","18",0,1,"ABX  751"
"2739","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","18","0",0,1,"ABX  741"
"2740","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","18","0",0,1,"ABX  743"
"2741","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","18","0","0",0,1,"ABX  722"
"2742","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","18","0","0",0,1,"ABX  745"
"2743","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","18","18","0",0,1,"ABX  727"
"2744","Aa","3+",2013,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","18","18","0",0,1,"ABX  748"
"2745","Aa","3+",2013,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","30","0","30",0,1,"ABX  796"
"2746","Aa","3+",2013,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","30","30","0",0,1,"ABX  791"
"2747","Aa","3+",2013,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30","0","0","0",0,1,"ABX  795"
"2748","Aa","3+",2013,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30","30","0","30",0,1,"ABX  790"
"2749","Aa","3+",2013,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30","30","30","0",0,1,"ABX  793"
